experiment,classifier,n_control,class_imbalance,alpha1,alpha2,method,auc_mean,mean_accuracy,auc_sd,hyp,expGanMulti
microarrayLasso,svm,80,0.5,0,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,0,0,SMOTE,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,0,0,RO,0.49923223389226706,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,80,0.5,1,0,ExpandGAN,0.5052432220987593,0.48123109766945377,0.015672683078278564,HistGradientBoostingClassifier(min_samples_leaf=25),1
microarrayLasso,histgradboost,80,0.5,1,0,GAN,0.5113229214942869,0.48745774773172035,0.01563980395189794,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.5,1,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,80,0.5,1,0,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=10)",
microarrayLasso,svm,80,0.5,1,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,80,0.5,1,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,1,0,SMOTE,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,1,0,RO,0.49923223389226706,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,80,0.5,1,1,ExpandGAN,0.5025000480823218,0.4781869576390124,0.010999899003582357,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=25)",1
microarrayLasso,histgradboost,80,0.5,1,1,GAN,0.5113229214942869,0.48745774773172035,0.01563980395189794,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.5,1,1,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,80,0.5,1,1,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=10)",
microarrayLasso,svm,80,0.5,1,1,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,80,0.5,1,1,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,1,1,SMOTE,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.5,1,1,RO,0.49923223389226706,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,120,0.5,0,0,ExpandGAN,0.5074694336026564,0.48354385340686706,0.019872221822978257,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=25)",1
microarrayLasso,histgradboost,120,0.5,0,0,GAN,0.5121474557627128,0.4884263377414062,0.02282617297066839,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=10)",
microarrayLasso,histgradboost,120,0.5,0,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.5,0,0,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=10)",
microarrayLasso,svm,120,0.5,0,0,ExpandGAN,0.44263972877847946,0.43066674573523883,0.17515648195618924,"SVC(C=1, gamma=0.1, kernel='linear')",1
microarrayLasso,svm,120,0.5,0,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.5,0,0,SMOTE,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.5,0,0,RO,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,120,0.5,1,0,ExpandGAN,0.5178417986138643,0.49498902923560456,0.03979411314013681,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=75)",1
microarrayLasso,histgradboost,120,0.5,1,0,GAN,0.500753806723956,0.47632884619185983,0.002028375785250694,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.5,1,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.5,1,0,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=10)",
microarrayLasso,svm,120,0.5,1,0,ExpandGAN,0.44075761608468444,0.4319911443199114,0.19041409369446094,"SVC(C=1, gamma=0.1, kernel='linear')",1
microarrayLasso,svm,120,0.5,1,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.5,1,0,SMOTE,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.5,1,0,RO,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,120,0.5,1,1,ExpandGAN,0.5318585709685765,0.5099132222419893,0.07678113045868364,HistGradientBoostingClassifier(min_samples_leaf=10),1
microarrayLasso,histgradboost,120,0.5,1,1,GAN,0.500753806723956,0.47632884619185983,0.002028375785250694,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.5,1,1,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.5,1,1,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.01, min_samples_leaf=10)",
microarrayLasso,svm,120,0.5,1,1,ExpandGAN,0.4318956563981439,0.42068433849255765,0.18031263817234575,"SVC(C=1, gamma=0.1, kernel='linear')",1
microarrayLasso,svm,120,0.5,1,1,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.5,1,1,SMOTE,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.5,1,1,RO,0.4434847368097783,0.4227005870841487,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,40,0.6,0,0,ExpandGAN,0.5120861895783584,0.4883275020261321,0.03166239650769362,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=50)",1
microarrayLasso,histgradboost,40,0.6,0,0,GAN,0.5113609995911451,0.4876949534483781,0.04482086820997298,HistGradientBoostingClassifier(min_samples_leaf=25),
microarrayLasso,histgradboost,40,0.6,0,0,SMOTE,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,histgradboost,40,0.6,0,0,RO,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,svm,40,0.6,0,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",1
microarrayLasso,svm,40,0.6,0,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,0,0,SMOTE,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,0,0,RO,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,histgradboost,40,0.6,1,0,ExpandGAN,0.5286062672049405,0.5067702464962739,0.05552702720975481,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=25)",1
microarrayLasso,histgradboost,40,0.6,1,0,GAN,0.5284714815993607,0.5059597936310265,0.06598608097073028,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,40,0.6,1,0,SMOTE,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,histgradboost,40,0.6,1,0,RO,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,svm,40,0.6,1,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,40,0.6,1,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,1,0,SMOTE,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,1,0,RO,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,histgradboost,40,0.6,1,1,ExpandGAN,0.5116164563142636,0.48834726916918697,0.03491140833992929,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=25)",1
microarrayLasso,histgradboost,40,0.6,1,1,GAN,0.5284714815993607,0.5059597936310265,0.06598608097073028,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,40,0.6,1,1,SMOTE,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,histgradboost,40,0.6,1,1,RO,0.5037313432835822,0.47945205479452047,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=1)",
microarrayLasso,svm,40,0.6,1,1,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,40,0.6,1,1,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,1,1,SMOTE,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,40,0.6,1,1,RO,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,histgradboost,80,0.6,0,0,ExpandGAN,0.5097793238570832,0.4878926248789262,0.039867844196302404,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=1)",1
microarrayLasso,histgradboost,80,0.6,0,0,GAN,0.5041647821498568,0.4799066990847813,0.009957565394856826,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,0,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,0,0,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=10)",
microarrayLasso,svm,80,0.6,0,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",1
microarrayLasso,svm,80,0.6,0,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,0,0,SMOTE,0.5,0.5224851252248511,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,0,0,RO,0.4068741589471274,0.3883255253118266,0.000929464520308563,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,80,0.6,1,0,ExpandGAN,0.5220975494146676,0.5035284350352843,0.06043450108120656,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=1)",1
microarrayLasso,histgradboost,80,0.6,1,0,GAN,0.5041623004816298,0.4799264662278361,0.009919198272836487,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,1,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,1,0,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=10)",
microarrayLasso,svm,80,0.6,1,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,80,0.6,1,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,1,0,SMOTE,0.5,0.5224851252248511,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,1,0,RO,0.4068741589471274,0.3883255253118266,0.000929464520308563,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,80,0.6,1,1,ExpandGAN,0.5000376903361978,0.47557769475577694,0.00026381861748176914,HistGradientBoostingClassifier(min_samples_leaf=75),1
microarrayLasso,histgradboost,80,0.6,1,1,GAN,0.5041623004816298,0.4799264662278361,0.009919198272836487,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,1,1,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,histgradboost,80,0.6,1,1,RO,0.5,0.4755381604696673,0.0,"HistGradientBoostingClassifier(learning_rate=0.001, min_samples_leaf=10)",
microarrayLasso,svm,80,0.6,1,1,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,80,0.6,1,1,GAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,1,1,SMOTE,0.5,0.5224851252248511,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,svm,80,0.6,1,1,RO,0.4068741589471274,0.3883255253118266,0.000929464520308563,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,histgradboost,120,0.6,0,0,ExpandGAN,0.5024646067579548,0.4782067247820672,0.009068410196196006,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=50)",1
microarrayLasso,histgradboost,120,0.6,0,0,GAN,0.5004334388662747,0.475992804759928,0.00112536117488223,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=25)",
microarrayLasso,histgradboost,120,0.6,0,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.6,0,0,RO,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,svm,120,0.6,0,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,120,0.6,0,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.6,0,0,SMOTE,0.5018656716417911,0.4774951076320939,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.6,0,0,RO,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,histgradboost,120,0.6,1,0,ExpandGAN,0.5281995062721063,0.5064737393504516,0.05032712052216195,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=25)",1
microarrayLasso,histgradboost,120,0.6,1,0,GAN,0.5004899743705714,0.47605210618909244,0.0012943836408524602,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=50)",
microarrayLasso,histgradboost,120,0.6,1,0,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.6,1,0,RO,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,svm,120,0.6,1,0,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,120,0.6,1,0,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.6,1,0,SMOTE,0.5018656716417911,0.4774951076320939,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.6,1,0,RO,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
microarrayLasso,histgradboost,120,0.6,1,1,ExpandGAN,0.5060937363314367,0.48210085196386565,0.02862025994349278,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=75)",1
microarrayLasso,histgradboost,120,0.6,1,1,GAN,0.5004899743705714,0.47605210618909244,0.0012943836408524602,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=50)",
microarrayLasso,histgradboost,120,0.6,1,1,SMOTE,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=50),
microarrayLasso,histgradboost,120,0.6,1,1,RO,0.5,0.4755381604696673,0.0,HistGradientBoostingClassifier(min_samples_leaf=10),
microarrayLasso,svm,120,0.6,1,1,ExpandGAN,0.5,0.5244618395303327,0.0,"SVC(C=1, gamma=0.1)",1
microarrayLasso,svm,120,0.6,1,1,GAN,0.5,0.5244618395303327,0.0,"SVC(C=5, gamma=0.1)",
microarrayLasso,svm,120,0.6,1,1,SMOTE,0.5018656716417911,0.4774951076320939,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
microarrayLasso,svm,120,0.6,1,1,RO,0.5,0.4755381604696673,0.0,"SVC(C=1, gamma=0.1)",
metabolomicsLasso,histgradboost,,,0,0,ExpandGAN,0.9009699265381084,0.9098391320613542,0.07990185087200684,HistGradientBoostingClassifier(min_samples_leaf=25),1
metabolomicsLasso,histgradboost,,,0,0,GAN,0.8869375573921029,0.8952487841376731,0.08351517384997698,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=10)",
metabolomicsLasso,histgradboost,,,0,0,SMOTE,0.9232954545454546,0.9090909090909091,0.016264176062917107,HistGradientBoostingClassifier(min_samples_leaf=25),
metabolomicsLasso,histgradboost,,,0,0,RO,0.9356060606060606,0.9236812570145904,0.009799266613351978,HistGradientBoostingClassifier(min_samples_leaf=50),
metabolomicsLasso,svm,,,0,0,ExpandGAN,0.6973714416896236,0.7452300785634118,0.1732661511817002,"SVC(C=10, gamma=0.1, kernel='linear')",1
metabolomicsLasso,svm,,,0,0,GAN,0.5,0.5925925925925926,0.0,"SVC(C=1, gamma=0.1)",
metabolomicsLasso,svm,,,0,0,SMOTE,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
metabolomicsLasso,svm,,,0,0,RO,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
metabolomicsLasso,histgradboost,,,1,0,ExpandGAN,0.9064795684113867,0.9143284698840255,0.07962066246503023,HistGradientBoostingClassifier(min_samples_leaf=75),1
metabolomicsLasso,histgradboost,,,1,0,GAN,0.9203684573002754,0.9195660306771418,0.047790548243782455,HistGradientBoostingClassifier(min_samples_leaf=25),
metabolomicsLasso,histgradboost,,,1,0,SMOTE,0.9232954545454546,0.9090909090909091,0.016264176062917107,HistGradientBoostingClassifier(min_samples_leaf=25),
metabolomicsLasso,histgradboost,,,1,0,RO,0.9356060606060606,0.9236812570145904,0.009799266613351978,HistGradientBoostingClassifier(min_samples_leaf=50),
metabolomicsLasso,svm,,,1,0,ExpandGAN,0.6926652892561984,0.7418630751964085,0.16336493338266428,"SVC(C=1, gamma=0.1, kernel='linear')",1
metabolomicsLasso,svm,,,1,0,GAN,0.5,0.5925925925925926,0.0,"SVC(C=1, gamma=0.1)",
metabolomicsLasso,svm,,,1,0,SMOTE,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
metabolomicsLasso,svm,,,1,0,RO,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
metabolomicsLasso,histgradboost,,,1,1,ExpandGAN,0.8615128558310378,0.8761690983913205,0.0936852740053531,"HistGradientBoostingClassifier(learning_rate=1, min_samples_leaf=10)",1
metabolomicsLasso,histgradboost,,,1,1,GAN,0.9203684573002754,0.9195660306771418,0.047790548243782455,HistGradientBoostingClassifier(min_samples_leaf=25),
metabolomicsLasso,histgradboost,,,1,1,SMOTE,0.9232954545454546,0.9090909090909091,0.016264176062917107,HistGradientBoostingClassifier(min_samples_leaf=25),
metabolomicsLasso,histgradboost,,,1,1,RO,0.9356060606060606,0.9236812570145904,0.009799266613351978,HistGradientBoostingClassifier(min_samples_leaf=50),
metabolomicsLasso,svm,,,1,1,ExpandGAN,0.6878730486685032,0.7373737373737373,0.16805900473106974,"SVC(C=25, gamma=0.1, kernel='linear')",1
metabolomicsLasso,svm,,,1,1,GAN,0.5,0.5925925925925926,0.0,"SVC(C=1, gamma=0.1)",
metabolomicsLasso,svm,,,1,1,SMOTE,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
metabolomicsLasso,svm,,,1,1,RO,0.9232954545454546,0.9259259259259259,0.0,"SVC(C=1, gamma=0.1, kernel='linear')",
